Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Terrestre;Roraima;Alemanha;Dezembro;2025;4
Terrestre;Roraima;Alemanha;Dezembro;2025;3
Terrestre;Amapá;Alemanha;Dezembro;2025;4
Terrestre;Paraná;Alemanha;Dezembro;2025;320
Terrestre;Paraná;Alemanha;Dezembro;2025;942
Terrestre;Paraná;Alemanha;Dezembro;2025;8
Terrestre;Santa Catarina;Alemanha;Dezembro;2025;2
Terrestre;Rio Grande do Sul;Alemanha;Dezembro;2025;51
Terrestre;Rio Grande do Sul;Alemanha;Dezembro;2025;2
Terrestre;Rio Grande do Sul;Alemanha;Dezembro;2025;5
Terrestre;Rio Grande do Sul;Alemanha;Dezembro;2025;10
Terrestre;Rio Grande do Sul;Alemanha;Dezembro;2025;12
Terrestre;Mato Grosso do Sul;Alemanha;Dezembro;2025;11
Terrestre;Mato Grosso do Sul;Alemanha;Dezembro;2025;4
Marítima;Ceará;Alemanha;Dezembro;2025;19
Marítima;Pernambuco;Alemanha;Dezembro;2025;3
Marítima;Pernambuco;Alemanha;Dezembro;2025;339
Marítima;Bahia;Alemanha;Dezembro;2025;65
Marítima;Rio de Janeiro;Alemanha;Dezembro;2025;29
Marítima;São Paulo;Alemanha;Dezembro;2025;62
Marítima;Santa Catarina;Alemanha;Dezembro;2025;4
Marítima;Santa Catarina;Alemanha;Dezembro;2025;4
Fluvial;Amapá;Alemanha;Dezembro;2025;35
Fluvial;Rio Grande do Sul;Alemanha;Dezembro;2025;6
Aérea;Pernambuco;Andorra;Dezembro;2025;2
Aérea;Bahia;Andorra;Dezembro;2025;1
Aérea;Rio de Janeiro;Andorra;Dezembro;2025;4
Aérea;São Paulo;Andorra;Dezembro;2025;1
Aérea;São Paulo;Andorra;Dezembro;2025;14
Aérea;Distrito Federal;Andorra;Dezembro;2025;2
Terrestre;Paraná;Andorra;Dezembro;2025;5
Aérea;Ceará;Angola;Dezembro;2025;2
Aérea;Pernambuco;Angola;Dezembro;2025;1
Aérea;Bahia;Angola;Dezembro;2025;1
Aérea;Minas Gerais;Angola;Dezembro;2025;2
Aérea;Rio de Janeiro;Angola;Dezembro;2025;16
Aérea;São Paulo;Angola;Dezembro;2025;2
Aérea;São Paulo;Angola;Dezembro;2025;562
Aérea;São Paulo;Angola;Dezembro;2025;1
Aérea;Rio Grande do Sul;Angola;Dezembro;2025;2
Aérea;Distrito Federal;Angola;Dezembro;2025;1
Aérea;Bahia;Antilhas Holandesas;Dezembro;2025;1
Aérea;Bahia;Antilhas Holandesas;Dezembro;2025;2
Aérea;Rio de Janeiro;Antilhas Holandesas;Dezembro;2025;1
Aérea;São Paulo;Antilhas Holandesas;Dezembro;2025;1
Terrestre;Roraima;Antilhas Holandesas;Dezembro;2025;3
Terrestre;Rio Grande do Sul;Antilhas Holandesas;Dezembro;2025;1
Aérea;Bahia;Antígua e Barbuda;Dezembro;2025;1
Aérea;Rio de Janeiro;Antígua e Barbuda;Dezembro;2025;9
Aérea;São Paulo;Antígua e Barbuda;Dezembro;2025;5
Aérea;Santa Catarina;Antígua e Barbuda;Dezembro;2025;1
Aérea;Distrito Federal;Antígua e Barbuda;Dezembro;2025;3
Aérea;Amazonas;Argentina;Dezembro;2025;7
Aérea;Roraima;Argentina;Dezembro;2025;1
Aérea;Pará;Argentina;Dezembro;2025;5
Aérea;Ceará;Argentina;Dezembro;2025;1027
Aérea;Rio Grande do Norte;Argentina;Dezembro;2025;1357
Aérea;Paraíba;Argentina;Dezembro;2025;157
Aérea;Pernambuco;Argentina;Dezembro;2025;2
Aérea;Pernambuco;Argentina;Dezembro;2025;6450
Aérea;Alagoas;Argentina;Dezembro;2025;1529
Aérea;Bahia;Argentina;Dezembro;2025;1313
Aérea;Bahia;Argentina;Dezembro;2025;7046
Aérea;Minas Gerais;Argentina;Dezembro;2025;153
Aérea;Rio de Janeiro;Argentina;Dezembro;2025;72706
Aérea;São Paulo;Argentina;Dezembro;2025;81
Aérea;São Paulo;Argentina;Dezembro;2025;24322
Aérea;São Paulo;Argentina;Dezembro;2025;1
Aérea;Paraná;Argentina;Dezembro;2025;45
Aérea;Paraná;Argentina;Dezembro;2025;531
Aérea;Santa Catarina;Argentina;Dezembro;2025;31666
Aérea;Santa Catarina;Argentina;Dezembro;2025;13
Aérea;Rio Grande do Sul;Argentina;Dezembro;2025;1805
Aérea;Mato Grosso do Sul;Argentina;Dezembro;2025;4
Aérea;Distrito Federal;Argentina;Dezembro;2025;1895
Terrestre;Rondônia;Argentina;Dezembro;2025;2
Terrestre;Acre;Argentina;Dezembro;2025;13
Terrestre;Acre;Argentina;Dezembro;2025;1
Terrestre;Amazonas;Argentina;Dezembro;2025;3
Terrestre;Roraima;Argentina;Dezembro;2025;5
Terrestre;Amapá;Argentina;Dezembro;2025;2
Terrestre;Paraná;Argentina;Dezembro;2025;234
Terrestre;Paraná;Argentina;Dezembro;2025;1759
Terrestre;Paraná;Argentina;Dezembro;2025;16436
Terrestre;Paraná;Argentina;Dezembro;2025;3
Terrestre;Paraná;Argentina;Dezembro;2025;264
Terrestre;Santa Catarina;Argentina;Dezembro;2025;8494
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;63
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;892
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;607
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;135
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;10059
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;36
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;11281
Terrestre;Rio Grande do Sul;Argentina;Dezembro;2025;41201
Terrestre;Mato Grosso do Sul;Argentina;Dezembro;2025;29
Terrestre;Mato Grosso do Sul;Argentina;Dezembro;2025;40
Terrestre;Mato Grosso;Argentina;Dezembro;2025;1
Marítima;Pernambuco;Argentina;Dezembro;2025;1
Marítima;Bahia;Argentina;Dezembro;2025;43
Marítima;Rio de Janeiro;Argentina;Dezembro;2025;9321
Marítima;São Paulo;Argentina;Dezembro;2025;2284
Marítima;Santa Catarina;Argentina;Dezembro;2025;5642
Marítima;Santa Catarina;Argentina;Dezembro;2025;3
Marítima;Santa Catarina;Argentina;Dezembro;2025;914
Marítima;Rio Grande do Sul;Argentina;Dezembro;2025;15
Fluvial;Pará;Argentina;Dezembro;2025;1
Fluvial;Amapá;Argentina;Dezembro;2025;1
Fluvial;Amapá;Argentina;Dezembro;2025;1
Fluvial;Rio Grande do Sul;Argentina;Dezembro;2025;3680
Fluvial;Rio Grande do Sul;Argentina;Dezembro;2025;3823
Aérea;Ceará;Argélia;Dezembro;2025;3
Aérea;Pernambuco;Argélia;Dezembro;2025;1
Aérea;Minas Gerais;Argélia;Dezembro;2025;1
Aérea;Rio de Janeiro;Argélia;Dezembro;2025;20
Aérea;São Paulo;Argélia;Dezembro;2025;30
Terrestre;Rio Grande do Sul;Argélia;Dezembro;2025;2
Aérea;Rio de Janeiro;Armênia;Dezembro;2025;22
Aérea;São Paulo;Armênia;Dezembro;2025;2
Aérea;São Paulo;Armênia;Dezembro;2025;30
Aérea;Rio Grande do Sul;Armênia;Dezembro;2025;1
Aérea;Distrito Federal;Armênia;Dezembro;2025;1
Terrestre;Paraná;Armênia;Dezembro;2025;3
Terrestre;Paraná;Armênia;Dezembro;2025;7
Terrestre;Rio Grande do Sul;Armênia;Dezembro;2025;1
Terrestre;Rio Grande do Sul;Armênia;Dezembro;2025;4
Aérea;Ceará;Arábia Saudita;Dezembro;2025;5
Aérea;Rio de Janeiro;Arábia Saudita;Dezembro;2025;16
Aérea;São Paulo;Arábia Saudita;Dezembro;2025;69
Aérea;Santa Catarina;Arábia Saudita;Dezembro;2025;2
Aérea;Distrito Federal;Arábia Saudita;Dezembro;2025;2
Terrestre;Paraná;Arábia Saudita;Dezembro;2025;2
Aérea;Amazonas;Austrália;Dezembro;2025;2
Aérea;Pará;Austrália;Dezembro;2025;2
Aérea;Ceará;Austrália;Dezembro;2025;14
Aérea;Pernambuco;Austrália;Dezembro;2025;14
Aérea;Bahia;Austrália;Dezembro;2025;14
Aérea;Minas Gerais;Austrália;Dezembro;2025;20
Aérea;Rio de Janeiro;Austrália;Dezembro;2025;1477
Aérea;São Paulo;Austrália;Dezembro;2025;5
Aérea;São Paulo;Austrália;Dezembro;2025;3138
Aérea;Paraná;Austrália;Dezembro;2025;5
Aérea;Paraná;Austrália;Dezembro;2025;24
Aérea;Santa Catarina;Austrália;Dezembro;2025;92
Aérea;Rio Grande do Sul;Austrália;Dezembro;2025;292
Aérea;Distrito Federal;Austrália;Dezembro;2025;71
Terrestre;Acre;Austrália;Dezembro;2025;2
Terrestre;Amazonas;Austrália;Dezembro;2025;1
Terrestre;Paraná;Austrália;Dezembro;2025;14
Terrestre;Paraná;Austrália;Dezembro;2025;537
Terrestre;Rio Grande do Sul;Austrália;Dezembro;2025;5
Terrestre;Mato Grosso do Sul;Austrália;Dezembro;2025;2
Marítima;Ceará;Austrália;Dezembro;2025;8
Marítima;Pernambuco;Austrália;Dezembro;2025;12
Marítima;Bahia;Austrália;Dezembro;2025;2
Marítima;Rio de Janeiro;Austrália;Dezembro;2025;1
Marítima;Santa Catarina;Austrália;Dezembro;2025;6
Fluvial;Amapá;Austrália;Dezembro;2025;43
Aérea;Rio de Janeiro;Azerbaijão;Dezembro;2025;14
Aérea;São Paulo;Azerbaijão;Dezembro;2025;10
Aérea;Rio de Janeiro;Bahamas;Dezembro;2025;30
Aérea;São Paulo;Bahamas;Dezembro;2025;1
Aérea;São Paulo;Bahamas;Dezembro;2025;15
Aérea;Distrito Federal;Bahamas;Dezembro;2025;1
Terrestre;Rio Grande do Sul;Bahamas;Dezembro;2025;1
Terrestre;Mato Grosso do Sul;Bahamas;Dezembro;2025;1
Aérea;Bahia;Bangladesh;Dezembro;2025;1
Aérea;Rio de Janeiro;Bangladesh;Dezembro;2025;3
Aérea;São Paulo;Bangladesh;Dezembro;2025;64
Terrestre;Mato Grosso do Sul;Bangladesh;Dezembro;2025;2
Aérea;Rio de Janeiro;Barbados;Dezembro;2025;8
Aérea;São Paulo;Barbados;Dezembro;2025;5
Terrestre;Mato Grosso do Sul;Barbados;Dezembro;2025;1
Aérea;Pernambuco;Barein;Dezembro;2025;1
Aérea;Rio de Janeiro;Barein;Dezembro;2025;3
Aérea;São Paulo;Barein;Dezembro;2025;7
Terrestre;Paraná;Barein;Dezembro;2025;3
Aérea;Rio de Janeiro;Belize;Dezembro;2025;10
Aérea;São Paulo;Belize;Dezembro;2025;6
Terrestre;Rio Grande do Sul;Belize;Dezembro;2025;1
Aérea;Pernambuco;Benin;Dezembro;2025;1
Aérea;São Paulo;Benin;Dezembro;2025;19
Aérea;Ceará;Bielorússia;Dezembro;2025;2
Aérea;Rio Grande do Norte;Bielorússia;Dezembro;2025;1
Aérea;Rio de Janeiro;Bielorússia;Dezembro;2025;28
Aérea;São Paulo;Bielorússia;Dezembro;2025;1
Aérea;São Paulo;Bielorússia;Dezembro;2025;54
Aérea;Santa Catarina;Bielorússia;Dezembro;2025;1
Terrestre;Paraná;Bielorússia;Dezembro;2025;1
Terrestre;Paraná;Bielorússia;Dezembro;2025;11
Terrestre;Rio Grande do Sul;Bielorússia;Dezembro;2025;2
Terrestre;Rio Grande do Sul;Bielorússia;Dezembro;2025;1
Marítima;Rio de Janeiro;Bielorússia;Dezembro;2025;1
Aérea;Amazonas;Bolívia;Dezembro;2025;1
Aérea;Pará;Bolívia;Dezembro;2025;4
Aérea;Ceará;Bolívia;Dezembro;2025;3
Aérea;Rio Grande do Norte;Bolívia;Dezembro;2025;1
Aérea;Pernambuco;Bolívia;Dezembro;2025;4
Aérea;Alagoas;Bolívia;Dezembro;2025;2
Aérea;Bahia;Bolívia;Dezembro;2025;7
Aérea;Bahia;Bolívia;Dezembro;2025;10
Aérea;Minas Gerais;Bolívia;Dezembro;2025;2
Aérea;Rio de Janeiro;Bolívia;Dezembro;2025;912
Aérea;São Paulo;Bolívia;Dezembro;2025;7
Aérea;São Paulo;Bolívia;Dezembro;2025;5379
Aérea;São Paulo;Bolívia;Dezembro;2025;1
Aérea;Paraná;Bolívia;Dezembro;2025;7
Aérea;Paraná;Bolívia;Dezembro;2025;3
Aérea;Santa Catarina;Bolívia;Dezembro;2025;100
Aérea;Rio Grande do Sul;Bolívia;Dezembro;2025;11
Aérea;Mato Grosso;Bolívia;Dezembro;2025;6
Aérea;Distrito Federal;Bolívia;Dezembro;2025;11
Terrestre;Rondônia;Bolívia;Dezembro;2025;342
Terrestre;Rondônia;Bolívia;Dezembro;2025;8
Terrestre;Acre;Bolívia;Dezembro;2025;54
Terrestre;Acre;Bolívia;Dezembro;2025;596
Terrestre;Roraima;Bolívia;Dezembro;2025;3
Terrestre;Amapá;Bolívia;Dezembro;2025;2
Terrestre;Paraná;Bolívia;Dezembro;2025;253
Terrestre;Paraná;Bolívia;Dezembro;2025;81
Terrestre;Santa Catarina;Bolívia;Dezembro;2025;14
Terrestre;Rio Grande do Sul;Bolívia;Dezembro;2025;1
Terrestre;Rio Grande do Sul;Bolívia;Dezembro;2025;2
Terrestre;Rio Grande do Sul;Bolívia;Dezembro;2025;5
Terrestre;Rio Grande do Sul;Bolívia;Dezembro;2025;2
Terrestre;Rio Grande do Sul;Bolívia;Dezembro;2025;11
Terrestre;Rio Grande do Sul;Bolívia;Dezembro;2025;42
Terrestre;Rio Grande do Sul;Bolívia;Dezembro;2025;47
Terrestre;Mato Grosso do Sul;Bolívia;Dezembro;2025;9348
Terrestre;Mato Grosso do Sul;Bolívia;Dezembro;2025;17
Terrestre;Mato Grosso;Bolívia;Dezembro;2025;141
Marítima;Rio de Janeiro;Bolívia;Dezembro;2025;23
Marítima;São Paulo;Bolívia;Dezembro;2025;4
Marítima;Santa Catarina;Bolívia;Dezembro;2025;6
Marítima;Santa Catarina;Bolívia;Dezembro;2025;17
Fluvial;Pará;Bolívia;Dezembro;2025;1
Fluvial;Amapá;Bolívia;Dezembro;2025;2
Fluvial;Rio Grande do Sul;Bolívia;Dezembro;2025;1
Fluvial;Rio Grande do Sul;Bolívia;Dezembro;2025;1
Aérea;Rio de Janeiro;Botsuana;Dezembro;2025;1
Aérea;São Paulo;Botsuana;Dezembro;2025;19
Aérea;Rio de Janeiro;Brunei;Dezembro;2025;1
Terrestre;Rio Grande do Sul;Brunei;Dezembro;2025;1
Aérea;Amazonas;Bulgária;Dezembro;2025;2
Aérea;Ceará;Bulgária;Dezembro;2025;6
Aérea;Pernambuco;Bulgária;Dezembro;2025;4
Aérea;Bahia;Bulgária;Dezembro;2025;7
Aérea;Minas Gerais;Bulgária;Dezembro;2025;3
Aérea;Rio de Janeiro;Bulgária;Dezembro;2025;153
Aérea;São Paulo;Bulgária;Dezembro;2025;7
Aérea;São Paulo;Bulgária;Dezembro;2025;189
Aérea;Santa Catarina;Bulgária;Dezembro;2025;7
Terrestre;Paraná;Bulgária;Dezembro;2025;1
Terrestre;Paraná;Bulgária;Dezembro;2025;39
Terrestre;Rio Grande do Sul;Bulgária;Dezembro;2025;1
Marítima;Bahia;Bulgária;Dezembro;2025;1
Marítima;Rio de Janeiro;Bulgária;Dezembro;2025;4
Marítima;São Paulo;Bulgária;Dezembro;2025;9
Aérea;São Paulo;Burkina Faso;Dezembro;2025;7
Aérea;Distrito Federal;Burkina Faso;Dezembro;2025;1
Aérea;São Paulo;Burundi;Dezembro;2025;4
Aérea;Rio de Janeiro;Butão;Dezembro;2025;1
Aérea;Amazonas;Bélgica;Dezembro;2025;2
Aérea;Pará;Bélgica;Dezembro;2025;16
Aérea;Ceará;Bélgica;Dezembro;2025;168
Aérea;Rio Grande do Norte;Bélgica;Dezembro;2025;27
Aérea;Pernambuco;Bélgica;Dezembro;2025;66
Aérea;Bahia;Bélgica;Dezembro;2025;177
Aérea;Minas Gerais;Bélgica;Dezembro;2025;40
Aérea;Rio de Janeiro;Bélgica;Dezembro;2025;609
Aérea;São Paulo;Bélgica;Dezembro;2025;25
Aérea;São Paulo;Bélgica;Dezembro;2025;1396
Aérea;Paraná;Bélgica;Dezembro;2025;3
Aérea;Paraná;Bélgica;Dezembro;2025;1
Aérea;Santa Catarina;Bélgica;Dezembro;2025;36
Aérea;Rio Grande do Sul;Bélgica;Dezembro;2025;26
Aérea;Distrito Federal;Bélgica;Dezembro;2025;44
Terrestre;Rondônia;Bélgica;Dezembro;2025;1
Terrestre;Acre;Bélgica;Dezembro;2025;1
Terrestre;Acre;Bélgica;Dezembro;2025;1
Terrestre;Roraima;Bélgica;Dezembro;2025;1
Terrestre;Amapá;Bélgica;Dezembro;2025;12
Terrestre;Paraná;Bélgica;Dezembro;2025;22
Terrestre;Paraná;Bélgica;Dezembro;2025;193
Terrestre;Rio Grande do Sul;Bélgica;Dezembro;2025;8
Terrestre;Mato Grosso do Sul;Bélgica;Dezembro;2025;7
Terrestre;Mato Grosso do Sul;Bélgica;Dezembro;2025;1
Terrestre;Mato Grosso;Bélgica;Dezembro;2025;1
Marítima;Ceará;Bélgica;Dezembro;2025;6
Marítima;Pernambuco;Bélgica;Dezembro;2025;1
Marítima;Pernambuco;Bélgica;Dezembro;2025;9
Marítima;Bahia;Bélgica;Dezembro;2025;11
Marítima;Rio de Janeiro;Bélgica;Dezembro;2025;1
Marítima;Rio de Janeiro;Bélgica;Dezembro;2025;1
Marítima;São Paulo;Bélgica;Dezembro;2025;13
Marítima;Santa Catarina;Bélgica;Dezembro;2025;1
Marítima;Santa Catarina;Bélgica;Dezembro;2025;1
Fluvial;Amazonas;Bélgica;Dezembro;2025;1
Fluvial;Amapá;Bélgica;Dezembro;2025;2
Aérea;Pernambuco;Bósnia-Herzegovina;Dezembro;2025;1
Aérea;Bahia;Bósnia-Herzegovina;Dezembro;2025;1
Aérea;Minas Gerais;Bósnia-Herzegovina;Dezembro;2025;1
Aérea;Rio de Janeiro;Bósnia-Herzegovina;Dezembro;2025;14
Aérea;São Paulo;Bósnia-Herzegovina;Dezembro;2025;31
Aérea;Ceará;Cabo Verde;Dezembro;2025;7
Aérea;Pernambuco;Cabo Verde;Dezembro;2025;15
Aérea;Alagoas;Cabo Verde;Dezembro;2025;1
Aérea;Bahia;Cabo Verde;Dezembro;2025;4
Aérea;Minas Gerais;Cabo Verde;Dezembro;2025;2
Aérea;Rio de Janeiro;Cabo Verde;Dezembro;2025;6
Aérea;São Paulo;Cabo Verde;Dezembro;2025;1
Aérea;São Paulo;Cabo Verde;Dezembro;2025;21
Aérea;Santa Catarina;Cabo Verde;Dezembro;2025;1
Aérea;Distrito Federal;Cabo Verde;Dezembro;2025;6
Marítima;Rio de Janeiro;Cabo Verde;Dezembro;2025;2
Aérea;Bahia;Camarões;Dezembro;2025;4
Aérea;Rio de Janeiro;Camarões;Dezembro;2025;6
Aérea;São Paulo;Camarões;Dezembro;2025;36
Fluvial;Pará;Camarões;Dezembro;2025;1
Aérea;Rio de Janeiro;Camboja;Dezembro;2025;1
Aérea;São Paulo;Camboja;Dezembro;2025;2
Aérea;Amazonas;Canadá;Dezembro;2025;48
Aérea;Pará;Canadá;Dezembro;2025;16
Aérea;Ceará;Canadá;Dezembro;2025;30
Aérea;Rio Grande do Norte;Canadá;Dezembro;2025;1
Aérea;Paraíba;Canadá;Dezembro;2025;3
Aérea;Pernambuco;Canadá;Dezembro;2025;15
Aérea;Bahia;Canadá;Dezembro;2025;7
Aérea;Minas Gerais;Canadá;Dezembro;2025;24
Aérea;Rio de Janeiro;Canadá;Dezembro;2025;2742
Aérea;São Paulo;Canadá;Dezembro;2025;21
Aérea;São Paulo;Canadá;Dezembro;2025;7059
Aérea;São Paulo;Canadá;Dezembro;2025;2
Aérea;Paraná;Canadá;Dezembro;2025;2
Aérea;Paraná;Canadá;Dezembro;2025;7
Aérea;Santa Catarina;Canadá;Dezembro;2025;56
Aérea;Rio Grande do Sul;Canadá;Dezembro;2025;14
Aérea;Distrito Federal;Canadá;Dezembro;2025;354
Terrestre;Acre;Canadá;Dezembro;2025;3
Terrestre;Amazonas;Canadá;Dezembro;2025;1
Terrestre;Roraima;Canadá;Dezembro;2025;2
Terrestre;Paraná;Canadá;Dezembro;2025;17
Terrestre;Paraná;Canadá;Dezembro;2025;461
Terrestre;Rio Grande do Sul;Canadá;Dezembro;2025;1
Terrestre;Rio Grande do Sul;Canadá;Dezembro;2025;5
Terrestre;Rio Grande do Sul;Canadá;Dezembro;2025;1
Terrestre;Mato Grosso do Sul;Canadá;Dezembro;2025;5
Marítima;Ceará;Canadá;Dezembro;2025;79
Marítima;Pernambuco;Canadá;Dezembro;2025;1
Marítima;Pernambuco;Canadá;Dezembro;2025;13
Marítima;Bahia;Canadá;Dezembro;2025;5
Marítima;Rio de Janeiro;Canadá;Dezembro;2025;37
Marítima;São Paulo;Canadá;Dezembro;2025;13
Marítima;Santa Catarina;Canadá;Dezembro;2025;5
Marítima;Santa Catarina;Canadá;Dezembro;2025;2
Fluvial;Pará;Canadá;Dezembro;2025;1
Fluvial;Amapá;Canadá;Dezembro;2025;165
Fluvial;Rio Grande do Sul;Canadá;Dezembro;2025;1
Aérea;Rio de Janeiro;Casaquistão;Dezembro;2025;28
Aérea;São Paulo;Casaquistão;Dezembro;2025;1
Aérea;São Paulo;Casaquistão;Dezembro;2025;97
Aérea;Rio Grande do Sul;Casaquistão;Dezembro;2025;1
Aérea;Distrito Federal;Casaquistão;Dezembro;2025;1
Terrestre;Paraná;Casaquistão;Dezembro;2025;1
Terrestre;Paraná;Casaquistão;Dezembro;2025;6
Terrestre;Santa Catarina;Casaquistão;Dezembro;2025;1
Terrestre;Rio Grande do Sul;Casaquistão;Dezembro;2025;1
Aérea;Rio de Janeiro;Catar;Dezembro;2025;6
Aérea;São Paulo;Catar;Dezembro;2025;135
Terrestre;Paraná;Catar;Dezembro;2025;2
Aérea;Amazonas;Chile;Dezembro;2025;2
Aérea;Pará;Chile;Dezembro;2025;2
Aérea;Ceará;Chile;Dezembro;2025;201
Aérea;Rio Grande do Norte;Chile;Dezembro;2025;3
Aérea;Pernambuco;Chile;Dezembro;2025;2
Aérea;Pernambuco;Chile;Dezembro;2025;461
Aérea;Bahia;Chile;Dezembro;2025;2
Aérea;Bahia;Chile;Dezembro;2025;854
Aérea;Minas Gerais;Chile;Dezembro;2025;200
Aérea;Rio de Janeiro;Chile;Dezembro;2025;30351
Aérea;São Paulo;Chile;Dezembro;2025;8
Aérea;São Paulo;Chile;Dezembro;2025;11308
Aérea;Paraná;Chile;Dezembro;2025;1197
Aérea;Paraná;Chile;Dezembro;2025;195
Aérea;Santa Catarina;Chile;Dezembro;2025;32871
Aérea;Rio Grande do Sul;Chile;Dezembro;2025;1226
Aérea;Mato Grosso do Sul;Chile;Dezembro;2025;12
Aérea;Distrito Federal;Chile;Dezembro;2025;312
Terrestre;Rondônia;Chile;Dezembro;2025;1
Terrestre;Acre;Chile;Dezembro;2025;4
Terrestre;Acre;Chile;Dezembro;2025;3
Terrestre;Roraima;Chile;Dezembro;2025;1
Terrestre;Roraima;Chile;Dezembro;2025;1
Terrestre;Amapá;Chile;Dezembro;2025;1
Terrestre;Paraná;Chile;Dezembro;2025;167
Terrestre;Paraná;Chile;Dezembro;2025;200
Terrestre;Paraná;Chile;Dezembro;2025;2
Terrestre;Santa Catarina;Chile;Dezembro;2025;5
Terrestre;Rio Grande do Sul;Chile;Dezembro;2025;1
Terrestre;Rio Grande do Sul;Chile;Dezembro;2025;38
Terrestre;Rio Grande do Sul;Chile;Dezembro;2025;16
Terrestre;Rio Grande do Sul;Chile;Dezembro;2025;3
Terrestre;Rio Grande do Sul;Chile;Dezembro;2025;27
Terrestre;Rio Grande do Sul;Chile;Dezembro;2025;19
Terrestre;Rio Grande do Sul;Chile;Dezembro;2025;327
Terrestre;Mato Grosso do Sul;Chile;Dezembro;2025;30
Terrestre;Mato Grosso do Sul;Chile;Dezembro;2025;3
Marítima;Bahia;Chile;Dezembro;2025;3
Marítima;Rio de Janeiro;Chile;Dezembro;2025;173
Marítima;São Paulo;Chile;Dezembro;2025;66
Marítima;Santa Catarina;Chile;Dezembro;2025;92
Marítima;Santa Catarina;Chile;Dezembro;2025;29
Fluvial;Pará;Chile;Dezembro;2025;1
Fluvial;Amapá;Chile;Dezembro;2025;2
Fluvial;Amapá;Chile;Dezembro;2025;1
Fluvial;Rio Grande do Sul;Chile;Dezembro;2025;1
Aérea;Amazonas;China;Dezembro;2025;27
Aérea;Pará;China;Dezembro;2025;5
Aérea;Ceará;China;Dezembro;2025;9
Aérea;Rio Grande do Norte;China;Dezembro;2025;1
Aérea;Pernambuco;China;Dezembro;2025;6
Aérea;Bahia;China;Dezembro;2025;26
Aérea;Minas Gerais;China;Dezembro;2025;10
Aérea;Rio de Janeiro;China;Dezembro;2025;1075
Aérea;São Paulo;China;Dezembro;2025;7
Aérea;São Paulo;China;Dezembro;2025;6463
Aérea;Paraná;China;Dezembro;2025;6
Aérea;Paraná;China;Dezembro;2025;8
Aérea;Santa Catarina;China;Dezembro;2025;33
Aérea;Rio Grande do Sul;China;Dezembro;2025;10
Aérea;Distrito Federal;China;Dezembro;2025;17
Terrestre;Acre;China;Dezembro;2025;1
Terrestre;Roraima;China;Dezembro;2025;9
Terrestre;Roraima;China;Dezembro;2025;5
Terrestre;Paraná;China;Dezembro;2025;56
Terrestre;Paraná;China;Dezembro;2025;858
Terrestre;Rio Grande do Sul;China;Dezembro;2025;2
Terrestre;Rio Grande do Sul;China;Dezembro;2025;1
Terrestre;Mato Grosso do Sul;China;Dezembro;2025;21
Marítima;Ceará;China;Dezembro;2025;7
Marítima;Rio de Janeiro;China;Dezembro;2025;40
Marítima;Rio de Janeiro;China;Dezembro;2025;8
Marítima;São Paulo;China;Dezembro;2025;2
Marítima;Santa Catarina;China;Dezembro;2025;2
Fluvial;Pará;China;Dezembro;2025;1
Fluvial;Amapá;China;Dezembro;2025;6
Aérea;Pará;China, Hong Kong;Dezembro;2025;1
Aérea;Ceará;China, Hong Kong;Dezembro;2025;2
Aérea;Pernambuco;China, Hong Kong;Dezembro;2025;2
Aérea;Minas Gerais;China, Hong Kong;Dezembro;2025;4
Aérea;Rio de Janeiro;China, Hong Kong;Dezembro;2025;95
Aérea;São Paulo;China, Hong Kong;Dezembro;2025;186
Aérea;Paraná;China, Hong Kong;Dezembro;2025;3
Aérea;Santa Catarina;China, Hong Kong;Dezembro;2025;3
Aérea;Distrito Federal;China, Hong Kong;Dezembro;2025;1
Terrestre;Paraná;China, Hong Kong;Dezembro;2025;2
Terrestre;Paraná;China, Hong Kong;Dezembro;2025;78
Aérea;Rio de Janeiro;China, Macao;Dezembro;2025;1
Aérea;São Paulo;China, Macao;Dezembro;2025;13
Terrestre;Paraná;China, Macao;Dezembro;2025;6
Aérea;Minas Gerais;Chipre;Dezembro;2025;1
Aérea;Rio de Janeiro;Chipre;Dezembro;2025;56
Aérea;São Paulo;Chipre;Dezembro;2025;3
Aérea;São Paulo;Chipre;Dezembro;2025;55
Terrestre;Paraná;Chipre;Dezembro;2025;3
Marítima;Pernambuco;Chipre;Dezembro;2025;1
Aérea;Amazonas;Cingapura;Dezembro;2025;10
Aérea;Ceará;Cingapura;Dezembro;2025;5
Aérea;Minas Gerais;Cingapura;Dezembro;2025;1
Aérea;Rio de Janeiro;Cingapura;Dezembro;2025;159
Aérea;São Paulo;Cingapura;Dezembro;2025;2
Aérea;São Paulo;Cingapura;Dezembro;2025;373
Aérea;Paraná;Cingapura;Dezembro;2025;7
Aérea;Paraná;Cingapura;Dezembro;2025;1
Aérea;Santa Catarina;Cingapura;Dezembro;2025;1
Aérea;Rio Grande do Sul;Cingapura;Dezembro;2025;7
